RecAreaAddressID,RecAreaID,RecAreaAddressType,RecAreaStreetAddress1,RecAreaStreetAddress2,RecAreaStreetAddress3,City,PostalCode,AddressStateCode,AddressCountryCode,LastUpdatedDate
867919,16652,Default,Eastern Interior Field Office ,White Mountains National Recreation Area,,Fairbanks,AK,,USA,2022-09-06
868,1811,Default,Arizona Strip Field Office,,,,AZ,84790,USA,2021-09-01
868061,16654,Default,Coos Bay District Office,1300 Airport Lane,,North Bend,OR,97459,USA,2021-09-01
868062,16655,Default,Eastern Interior Field Office,Colorado Creek Trailhead ,Milepost 57.1 Elliot Highway,Fairbanks,AK,,USA,2021-09-01
868063,16657,Default,Eastern Interior Field Office,McKay Creek Trailhead,Milepost 42.5 Steese Highway,Fairbanks,AK,,USA,2021-09-01
868064,16658,Default,Organ Mountains Desert Peaks National Monument,Las Cruces District Office,1800 Marquess Street,Las Cruces,NM,88005,USA,2021-12-09
868066,16659,Default,Sloan Canyon National Conservation Area,1000 Nawghaw Poa Road,,,NV,89044,USA,2021-09-01
868077,16662,Default,Medford District Office,3040 Biddle Road ,,Medford,OR,97504,USA,2021-09-01
868078,16663,Default,438 NV-206,,,Gardnerville,NV,89460,USA,2021-09-01
868085,16664,Default,4700 BLM Road,,,Anchorage,AK,99507,USA,2022-12-09
868291,16667,Default,Highway 93 South,,,Jackpot,NV,89825,USA,2021-09-01
868292,16668,Default,,,,,AZ,,USA,2021-09-01
869,1814,Default,Elko District Office,3900 E. Idaho Street,,Elko,NV,89801,USA,2021-09-01
869028,16674,Default,,,,Grand Junction ,CO,,USA,2021-09-01
869873,1015,Default,,,,,SD,,USA,2020-10-22
869874,1015,Default,,,,,MT,,USA,2020-10-22
869875,1019,Default,,,,,MT,,USA,2021-09-23
869876,1019,Default,,,,,ID,,USA,2021-09-23
869877,1038,Default,,,,,AR,,USA,2021-09-23
869878,1066,Default,,,,,CA,,USA,2021-09-23
869879,1076,Default,,,,,CA,,USA,2021-09-23
869880,1031,Default,,,,,UT,,USA,2021-09-23
869881,1068,Default,,,,,CA,,USA,2021-09-23
869882,1058,Default,,,,,WY,,USA,2021-09-23
869883,1903,Default,,,,,IL,,USA,2021-09-23
869884,1105,Default,,,,,OR,,USA,2021-09-23
869885,1097,Default,,,,,NM,,USA,2021-09-23
869886,1013,Default,,,,,MT,,USA,2021-09-23
869887,1093,Default,,,,,NM,,USA,2021-09-23
869888,1093,Default,,,,,AZ,,USA,2021-09-23
869889,1078,Default,,,,,IL,,USA,2021-09-23
869890,14488,Default,,,,,ID,,USA,2021-09-23
869891,1029,Default,,,,,NV,,USA,2021-09-23
869892,1029,Default,,,,,CA,,USA,2021-09-23
869893,1029,Default,,,,,UT,,USA,2021-09-23
869894,2025,Default,,,,,CA,,USA,2021-09-23
869895,2025,Default,,,,,NV,,USA,2021-09-23
869897,1699,Default,,,,,AL,,USA,2021-09-23
869898,14489,Default,,,,,FL,,USA,2021-09-01
869899,1120,Default,,,,,WA,,USA,2021-09-23
869900,1113,Default,,,,,OR,,USA,2021-09-23
869901,1113,Default,,,,,ID,,USA,2021-09-23
869902,1085,Default,,,,,MN,,USA,2021-09-23
869903,1064,Default,,,,,CA,,USA,2022-08-30
869904,1026,Default,,,,,ID,,USA,2021-09-23
869905,1040,Default,,,,,GA,,USA,2021-09-23
869906,1079,Default,,,,,OH,,USA,2021-09-23
869907,1035,Default,,,,,WY,,USA,2021-09-23
869908,1035,Default,,,,,UT,,USA,2021-09-23
869909,1100,Default,,,,,NM,,USA,2021-09-23
869910,1017,Default,,,,,MT,,USA,2021-09-23
869911,1012,Default,,,,,ID,,USA,2021-09-23
869912,1063,Default,,,,,CA,,USA,2021-09-23
869913,1032,Default,,,,,UT,,USA,2021-09-23
869914,1044,Default,,,,,MS,,USA,2021-09-23
869915,1049,Default,,,,,TX,,USA,2022-02-16
869916,1080,Default,,,,,IN,,USA,2021-09-23
869917,1112,Default,,,,,OR,,USA,2021-09-23
869918,1054,Default,,,,,CO,,USA,2021-09-23
869919,1089,Default,,,,,VT,,USA,2021-09-23
869920,1089,Default,,,,,NY,,USA,2021-09-23
869921,2018,Default,,,,,CO,,USA,2021-09-23
869922,1095,Default,,,,,AZ,,USA,2021-09-23
869923,1077,Default,,,,,CA,,USA,2022-08-17
869924,1047,Default,,,,,SC,,USA,2021-09-23
869925,1075,Default,,,,,CA,,USA,2021-09-23
869926,1061,Default,,,,,CA,,USA,2021-09-23
869927,1118,Default,,,,,WA,,USA,2021-09-23
869928,1056,Default,,,,,SD,,USA,2021-09-23
869929,1056,Default,,,,,NE,,USA,2021-09-23
869930,1102,Default,,,,,OR,,USA,2021-09-23
869931,1090,Default,,,,,WV,,USA,2021-09-23
869932,1053,Default,,,,,CO,,USA,2021-09-23
869933,1043,Default,,,,,LA,,USA,2021-09-23
869934,1018,Default,,,,,MT,,USA,2021-09-23
869935,14487,Default,,,,,PR,,USA,2021-09-23
869936,1081,Default,,,,,MI,,USA,2021-09-23
869938,1070,Default,,,,,CA,,USA,2021-09-23
869939,1024,Default,,,,,WY,,USA,2021-09-23
869940,1024,Default,,,,,ID,,USA,2021-09-23
869941,1024,Default,,,,,UT,,USA,2021-09-23
869942,1057,Default,,,,,SD,,USA,2021-09-23
869943,1057,Default,,,,,WY,,USA,2021-09-23
869944,1027,Default,,,,,ID,,USA,2021-09-23
869945,1027,Default,,,,,UT,,USA,2021-09-23
869946,1030,Default,,,,,WY,,USA,2021-09-23
869947,1030,Default,,,,,UT,,USA,2021-09-23
869948,1073,Default,,,,,CA,,USA,2021-09-23
869949,1091,Default,,,,,WI,,USA,2021-09-23
869950,14490,Default,,,,,FL,,USA,2021-09-01
869951,1051,Default,,,,,CO,,USA,2021-09-23
869952,1069,Default,,,,,CA,,USA,2021-09-23
869953,2005,Default,,,,,SD,,USA,2021-09-23
869954,2005,Default,,,,,WA,,USA,2021-09-23
869955,2005,Default,,,,,ND,,USA,2021-09-23
869956,14442,Default,,,,,OR,,USA,2021-09-01
869957,1083,Default,,,,,MI,,USA,2021-09-23
869958,1014,Default,,,,,MT,,USA,2021-09-23
869959,1094,Default,,,,,AZ,,USA,2021-09-23
869960,1088,Default,,,,,PA,,USA,2021-09-23
869962,1072,Default,,,,,CA,,USA,2021-09-23
869963,122,Default,,,,,AZ,,USA,2021-09-23
869964,1106,Default,,,,,OR,,USA,2021-09-23
869966,1037,Default,,,,,AR,,USA,2021-09-23
869967,1037,Default,,,,,OK,,USA,2021-09-23
869968,14491,Default,,,,,FL,,USA,2021-09-01
869969,1099,Default,,,,,NM,,USA,2021-09-23
869970,1042,Default,,,,,KY,,USA,2021-09-23
869971,1071,Default,,,,,CA,,USA,2021-09-23
869972,1023,Default,,,,,ID,,USA,2021-09-23
869973,14492,Default,,,,,OR,,USA,2021-09-23
869974,1022,Default,,,,,MT,,USA,2021-09-23
869975,1117,Default,,,,,WA,,USA,2021-09-23
869976,1111,Default,,,,,OR,,USA,2021-09-23
869977,1111,Default,,,,,WA,,USA,2021-09-23
869978,1055,Default,,,,,CO,,USA,2021-09-23
869979,2337,Default,,,,,AK,,USA,2021-09-23
869980,1060,Default,,,,,WY,,USA,2021-09-23
869981,1098,Default,,,,,TX,,USA,2021-09-23
869982,1098,Default,,,,,NM,,USA,2021-09-23
869983,1098,Default,,,,,OK,,USA,2021-09-23
869984,1082,Default,,,,,MI,,USA,2021-09-23
869985,1067,Default,,,,,CA,,USA,2021-09-23
869986,1065,Default,,,,,OR,,USA,2021-09-23
869987,1065,Default,,,,,CA,,USA,2021-09-23
869988,1065,Default,,,,,NV,,USA,2021-09-23
869989,1048,Default,,,,,TN,,USA,2021-09-23
869990,1062,Default,,,,,CA,,USA,2021-09-23
869991,1074,Default,,,,,CA,,USA,2021-09-23
869992,1101,Default,,,,,NM,,USA,2021-09-23
869993,1104,Default,,,,,OR,,USA,2021-09-23
869994,1050,Default,,,,,KY,,USA,2021-09-23
869995,1050,Default,,,,,WV,,USA,2021-09-23
869996,1050,Default,,,,,VA,,USA,2021-09-23
869997,1052,Default,,,,,CO,,USA,2021-09-23
869998,1087,Default,,,,,NH,,USA,2021-09-23
869999,1087,Default,,,,,ME,,USA,2021-09-23
870000,2336,Default,,,,,AK,,USA,2022-06-22
870001,1084,Default,,,,,MN,,USA,2021-09-23
870003,1059,Default,,,,,CO,,USA,2021-09-23
870004,1059,Default,,,,,WY,,USA,2021-09-23
870005,1016,Default,,,,,MT,,USA,2021-09-23
870006,1033,Default,,,,,CO,,USA,2021-09-23
870007,1033,Default,,,,,UT,,USA,2021-09-23
870011,1114,Default,,,,,OR,,USA,2021-09-23
870012,16675,Default,Bureau of Land Management,Grand Junction Field Office,2815 H Road,Grand Junction,CO,81506,USA,2021-09-01
870013,16676,Default,Baker Field Office,3100 H Street,P.O. Box 947,Baker City,OR,97814,USA,2022-12-09
870014,2846,Mailing,PO Box 288,,,Lowell,MI,49331,USA,2022-12-04
870015,14487,Default,,,,,STATE MAPPING BROKEN,,USA,2021-09-23
870016,16250,Default,2370 S. Decker Lake Blvd,,,West Valley City,UT,84119,USA,2022-08-19
870018,16677,Default,Medford District Office,3040 Biddle Road,,Medford,OR,97504,USA,2021-09-01
870019,16678,Default,Medford District Office,3040 Biddle Road,,Medford,OR,97504,USA,2021-09-01
870020,16679,Default,Medford District Office,3040 Biddle Road,,Medford,OR,97504,USA,2021-09-01
870021,16680,Default,Medford District Office,3040 Biddle Road,,Medford,OR,97504,USA,2021-09-01
870032,16685,Default,Bureau of Land Management,Central Coast Field Office,940 2nd Ave,Marina,CA,93933,USA,2022-11-02
870033,16688,Default,Bureau of Land Management ,Eagle Lake Field Office,2550 Riverside Dr,Susanville ,CA,96130,USA,2021-09-01
870034,16689,Default,Bureau of Land Management,Eagle Lake Field Office,2550 Riverside Drive,Susanville,CA,96130,USA,2021-09-01
870037,16692,Default,,,,Cedar City,UT,84721,USA,2021-09-01
870038,16693,Default,West Mid-valley Rd.,,,Cedar City,UT,84721,USA,2022-09-28
870039,16694,Default,,,,Cedar City,UT,84720,USA,2021-09-01
870040,16695,Default,Cedar City Field Office,Gap Rd.,,Iron County,UT,84714,USA,2021-09-23
870041,16696,Default,176 E. D.L. Sargent Dr.,,,Cedar City,UT,84721,USA,2021-09-01
870043,1318,Default,2022 CR227,,,Freeport,TX,77541,USA,2020-12-09
870044,1593,Default,6801 CR 306,,,Brazoria,TX,77422,USA,2020-12-09
870051,14525,Default,1 Arizona Memorial Place,,,Honolulu,HI,96818,USA,2021-11-29
870052,14525,Default,National Park Service,WWII Valor in the Pacific National Monument,1845 Wasp Blvd. Bldg. 176,Honolulu,HI,96818,USA,2021-11-29
870053,16697,Default,Kremmling Field Office,2103 East Park Avenue,,Kremmling,CO,80459,USA,2021-09-01
870054,16698,Default,White River Field Office,220 E. Market Street,,Meeker,CO,81641,USA,2021-09-01
870055,16699,Default,Royal Gorge Field Office,3028 E. Main Street,,Canon City,CO,81212,USA,2022-02-09
870056,16700,Default,Royal Gorge Field Office,3028 E. Main Street,,Canon City,CO,81212,USA,2021-09-01
870057,16701,Default,Uncompahgre Field Office,2465 South Townsend Avenue,,Montrose,CO,81140,USA,2021-09-01
870060,16704,Default,Colorado River Valley Field Office ,2300 River Frontage Road,,Silt,CO,81652,USA,2021-09-01
870062,16707,Default,,,,,CA,,USA,2021-09-01
870063,16708,Default,Cody Field Office,1002 Blackburn Street,,Cody,WY,82414,USA,2021-09-01
870064,16709,Default,,,,,WY,,USA,2021-09-01
870065,16710,Default,1002 Blackburn Street,,,Cody,WY,82414,USA,2021-09-01
870066,16711,Default,1002 Blackburn Street,,,Cody,WY,82414,USA,2021-09-01
870068,16713,Default,1002 Blackburn Street,,,Cody,WY,82414,USA,2021-09-01
870069,16714,Default,Moab Field Office ,82 East Dogwood,,Moab,UT,84532,USA,2021-09-01
870070,16715,Default,Colorado River Valley Field Office,2300 river Frontage Road,,Silt,CO,81652,USA,2021-09-01
870071,16716,Default,Colorado River Valley Field Office ,2300 River Frontage Road,,Silt,CO,81352,USA,2021-09-01
870072,16717,Default,Colorado River Valley Field Office ,2300 River Frontage Road,,Silt,CO,81652,USA,2021-09-01
870073,16718,Default,Colorado River Valley Field Office ,2300 River Frontage Road,,Silt,CO,81652,USA,2021-09-01
870075,16723,Default,Uncompahgre Field Office,2465 South Townsend Avenue,,Montrose,CO,81401,USA,2021-09-01
870076,16724,Default,Uncompahgre Field Office,2465 South Townsend Avenue,,Montrose,CO,81401,USA,2021-09-01
870077,16725,Default,Bureau of land Management,Uncompahgre Field Office,2465 South Townsend Aven ue,Montrose,CO,81401,USA,2021-09-01
870078,16725,Default,,,,,CO,,USA,2021-09-01
870080,16738,Default,Royal Gorge Field Office,3028 E. Main Street,,Canon City ,CO,81212,USA,2021-09-01
870081,16739,Default,Gunnison Field Office ,210 West Spencer Avenue ,,Gunnison ,CO,81230,USA,2021-09-01
870082,16740,Default,Gunnison Field Office ,210 West Spencer Avenue ,,Gunnison ,CO,81230,USA,2021-09-01
870083,16741,Default,Kremmling Field Office,2103 East Park Avenue,,Kremmling,CO,80459,USA,2021-09-01
870084,16742,Default,Kremmling Field Office,2103 E. Park Avenue ,,Kremmling,CO,80459,USA,2021-09-01
870085,16743,Default,Gunnison Field Office,210 West Spencer Avenue,,Gunnison ,CO,81230,USA,2021-09-01
870086,16744,Default,Gunnison Field Office ,210 West Spencer Avenue,,Gunnison ,CO,81230,USA,2021-09-01
870087,16745,Default,Upper Snake Field Office,,,,ID,,USA,2022-03-15
870088,16746,Default,Uncompahgre Field Office,2465 South Townsend Avenue,,Montrose,CO,81401,USA,2021-09-01
870090,16748,Default,,,,,WA,,USA,2021-09-01
870091,16749,Default,,,,,CO,,USA,2021-09-01
870092,14510,Mailing,Not to be used for navigation purposes,Tule Springs Fossil Beds National Monument,601 Nevada Way,Boulder City,NV,89005,USA,2021-09-23
870100,2991,Default,PO Box 577,,,Yosemite National Park,CA,95389,USA,2022-10-01
870191,16787,Default,Prineville District Office,3050 N.E. 3rd Street,,Prineville,OR,97754,USA,2021-09-01
870205,16802,Default,Buffalo Field Office,1425 Fort Street,,Buffalo,WY,82834,USA,2021-09-23
870206,16803,Default,Rock Springs Field Office,280 Highway 191 North,,Rock Springs,WY,82901,USA,2021-09-01
870207,16804,Default,Rock Springs Field Office,280 Highway 191 North,,Rock Springs,WY,82901,USA,2021-09-01
870208,16805,Default,Springfield Inter-agency Office,"3106 Pierce Parkway, Suite E",,Springfield,OR,97477,USA,2022-04-22
870210,16807,Default,Buffalo Field Office,1425 Fort Street,,Buffalo,WY,82834,USA,2021-09-23
870211,16808,Default,Buffalo Field Office,1425 Fort Street,,Buffalo,WY,82834,USA,2021-09-23
870212,16809,Default,,111 Garryowen Road,,Miles City,MT,59301,USA,2021-09-01
870214,3112,Default,Bureau of Land Management,Bakersfield Field Office,35126 McMurtrey,Bakersfield,CA,93308,USA,2022-06-15
870217,1313,Default,2591 Whitehall Neck Road,,,Smyrna,DE,19977,USA,2020-12-09
870224,16816,Default,Bruneau Field Office,,,,ID,,USA,2021-09-01
870225,3071,Default,Greater Farallones National Marine Sanctuary,991 Marine Drive,The Presidio,San Francisco,CA,94129,USA,2020-12-09
870230,16820,Default,Prineville District Office,3050 NE 3rd Street,,Prineville,OR,97754,USA,2021-09-01
870232,3098,Default,Rookery Bay National Estuarine Research Reserve,Florida Department of Environmental Protection," 300 Tower Road"," Naples",FL,34113,USA,2020-12-09
870233,16821,Default,Bureau of Land Management,Mother Lode Field Office,5152 Hillsdale Circle,El Dorado Hills,CA,95762,USA,2022-06-03
870234,79,Default,North Platte National Wildlife Refuge ,Box 1346,,Scottsbluff,NE,69363,USA,2020-12-09
870236,1226,Default,Scooteney Park Rd.,,,Connell,WA,99326,USA,2020-12-09
870237,16822,Default,,,,,WA,,USA,2021-09-23
870238,16823,Default,Primm,,,,NV,,USA,2022-03-01
870239,16824,Default,Eastern Interior Field Office ,222 University Avenue,,Fairbanks,AK,99709,USA,2021-09-01
870241,16826,Default,Northwest Oregon District Office,1717 Fabry Rd,,Salem,OR,97306,USA,2022-02-14
870242,16827,Default,Prineville District Office,3050 NE 3rd Street,,Prineville,OR,97754,USA,2021-09-01
870243,16828,Default,Prineville District Office,3050 NE 3rd Street,,Prineville,OR,97754,USA,2021-09-01
870244,16829,Default,Prineville District Office,3050 NE 3rd Street,,Prineville,OR,97754,USA,2021-09-01
870245,16830,Default,Prineville District Office,3050 NE 3rd Street,,Prineville,OR,97754,USA,2022-01-24
870246,16831,Default,Lakeview District,Klamath Falls Resource Area,2795 Anderson Ave. Ste. 25,Klamath Falls,OR,97603,USA,2021-09-01
870247,16832,Default,Bureau of Land Management,Mother Lode Field Office,5152 Hillsdale Circle,El Dorado Hills,CA,95762,USA,2022-06-03
870248,16833,Default,Prineville District Office,3050 NE 3rd Street,,Prineville,OR,97754,USA,2021-09-01
870249,16834,Default,Prineville District Office,3050 NE 3rd Street,,Prineville,OR,97754,USA,2021-09-23
870250,16835,Default,Northwest Oregon District,"1717 Fabry Rd, SE",,Salem,OR,97306,USA,2021-09-23
870251,16836,Default,Northwest Oregon District,"1717 Fabry Rd, SE",,Salem,OR,97306,USA,2021-09-01
870252,16837,Default,Burns District Office,28910 Hwy 20 West,,Hines,OR,97738,USA,2021-09-01
870253,16838,Default,Burns District Office,28910 Hwy 20 West,,Hines,OR,97738,USA,2021-09-01
870254,16839,Default,Northwest Oregon District,"1717 Fabry Rd, SE",,Salem,OR,97306,USA,2021-09-01
870255,16840,Default,Baker Field Office,3100 H Street,,Baker City,OR,97814,USA,2022-04-26
870256,16841,Default,Northwest Oregon District,"1717 Fabry Rd, SE",,Salem,OR,97306,USA,2022-09-29
870258,16845,Default,Northwest Oregon District,"1717 Fabry Rd, SE",,Salem,OR,97306,USA,2021-09-01
870259,16846,Default,Vale District Office,100 Oregon Street,,Vale,OR,97918,USA,2021-09-01
870260,16847,Default,Vale District Office,100 Oregon Street,,Vale,OR,97918,USA,2021-09-01
870261,16848,Default,Vale District Office,100 Oregon Street,,Vale,OR,97918,USA,2021-09-01
870262,16849,Default,Burns District Office,28910 Hwy 20 West,,Hines,OR,97738,USA,2021-09-01
870264,13462,Default," Bureau of Land Management",Ridgecrest Field Office,300 S. Richmond Rd.," Ridgecrest",CA," 93555",USA,2021-09-01
870265,13462,Default,Ridgecrest Field Office,n/a ,,,CA,,USA,2021-09-01
870267,16852,Default,BLM Glennallen Field Office,Mile 186.5 Glenn Hwy,PO Box 147,Glennallen,AK,99588,USA,2021-09-01
870268,14908,Mailing,1304 Noble Street,,,Anniston,AL,36201,USA,2022-11-01
870269,14908,Physical,Freedom Riders National Monument,1031 Gurnee Ave,,Anniston,AL,36201,USA,2022-11-01
870277,16853,Default,Kremmling Field Office,2103 East Park Avenue,,Kremmling,CO,80459,USA,2021-09-23
870313,16752,Default,,,,,NM,,USA,2020-12-09
870314,16754,Default,,,,,NM,,USA,2020-12-09
870315,16764,Default,,,,,NM,,USA,2020-12-09
870316,14758,Default,PO Box 180069,,,Cannonville,UT,84718,USA,2020-12-09
870317,16778,Default,,,,,NM,,USA,2020-12-09
870319,16765,Default,,,,,NM,,USA,2020-12-09
870320,16779,Default,,,,,NM,,USA,2020-12-09
870321,16759,Default,,,,,NM,,USA,2020-12-09
870322,16751,Default,,,,,NM,,USA,2020-12-09
870323,16771,Default,,,,,NM,,USA,2020-12-09
870324,16774,Default,,,,,NM,,USA,2020-12-09
870325,16780,Default,,,,,NM,,USA,2020-12-09
870327,16781,Default,,,,,NM,,USA,2020-12-09
870328,16766,Default,,,,,NM,,USA,2020-12-09
870329,16782,Default,,,,,NM,,USA,2020-12-09
870330,16772,Default,,,,,NM,,USA,2020-12-09
870331,16767,Default,,,,,NM,,USA,2020-12-09
870332,16761,Default,,,,,NM,,USA,2020-12-09
870334,16762,Default,,,,,NM,,USA,2020-12-09
870335,16768,Default,,,,,NM,,USA,2020-12-09
870336,16750,Default,,,,,NM,,USA,2020-12-09
870337,16773,Default,,,,,NM,,USA,2020-12-09
870338,16769,Default,,,,,NM,,USA,2020-12-09
870339,16783,Default,,,,,NM,,USA,2020-12-09
870340,16763,Default,,,,,NM,,USA,2020-12-09
870341,16757,Default,,,,,NM,,USA,2020-12-09
870342,16776,Default,,,,,NM,,USA,2020-12-09
870343,16755,Default,,,,,NM,,USA,2020-12-09
870344,16756,Default,,,,,NM,,USA,2020-12-09
870345,16758,Default,,,,,NM,,USA,2020-12-09
870346,16760,Default,,,,,NM,,USA,2020-12-09
870347,16777,Default,,,,,NM,,USA,2020-12-09
870348,16753,Default,,,,,NM,,USA,2020-12-09
870349,16770,Default,,,,,NM,,USA,2020-12-09
870350,16775,Default,,,,,NM,,USA,2020-12-09
870351,16855,Default,Royal Gorge Field Office,3028 E. Main street,,Canon City,CO,81212,USA,2022-02-01
870352,16856,Default,Safford Field Office,711 14th Avenue,,Safford,AZ,85546,USA,2021-09-01
870353,2834,Mailing,National Trails,Mormon Pioneer National Historic Trail,PO Box 728,Santa Fe,NM,87504,USA,2021-09-23
870358,16857,Default,Tucson Field Office,3201 East Universal Way,,Tucson,AZ,85756,USA,2020-09-10
870359,13922,Mailing,1195 Baltimore Pike,,,Gettysburg,PA,17325,USA,2022-12-07
870360,13943,Mailing,223 North Main Street (Visitor Center),,,Independence,MO,64050,USA,2022-11-21
870362,16858,Default,Eastern Interior Field Office 222 University Ave,,,Fairbanks,AK,99709,USA,2020-09-10
870363,16859,Default,Eastern Interior Field Office 222 University Ave,,,Fairbanks,AK,99709,USA,2020-09-10
870364,16860,Default,Prineville District Office,3050 NE Third Street,,Prineville,OR,97754,USA,2021-03-10
870365,13927,Mailing,New Castle Court House Museum,Attn: First State NHP,211 Delaware Street,New Castle,DE,19720,USA,2022-09-06
870366,16861,Default,Hassayampa Field Office,21605 North 7th Avenue,,Phoenix,AZ,85027,USA,2020-09-10
870367,16862,Default,Safford Field Office,711 14th Avenue,,Safford,AZ,85546,USA,2020-09-10
871,1819,Default,180 Fish Hatchery Road,,,Ennis,MT,59729,USA,2020-12-09
872,1824,Default,Carson City District Office,5665 Morgan Mill Rd,,Carson City,NV,89701,USA,2021-09-01
874,1827,Default,Lakeview District Office,1301 South G Street,,Lakeview,OR,97630,USA,2021-09-01
875,1828,Default,Lakeview District Office,1301 South G Street,,Lakeview,OR,97630,USA,2021-09-01
882,1839,Default,Socorro Field Office,901 S. Highway 85,,Socorro,NM,87801,USA,2021-09-01
